gmCode,mag,depth,dist,originTime,resid_0p1,resid_0p2,resid_0p3,resid_0p4,resid_0p5,resid_1p0,resid_2p0,resid_3p0,resid_4p0,resid_5p0,resid_10p0,vs30,evid,resid_10p0_c_ci95l,resid_10p0_c,resid_10p0_c_ci95u,resid_10p0_phi_ci95l,resid_10p0_phi,resid_10p0_phi_ci95u,resid_10p0_tau_ci95l,resid_10p0_tau,resid_10p0_tau_ci95u,resid_10p0_intra,resid_10p0_inter
1818,4.13,7,99.57,736519.9,-0.94608,-0.26796,-0.87924,-1.17119,-1.32878,-1.20872,-0.72649,-0.56755,-0.25915,-0.2926,-0.6516,378,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.571564170183133,-0.618893141426909
1819,4.13,7,98.46,736519.9,-0.07351,-0.67874,-1.20289,-1.17765,-1.32603,-1.42464,-0.65909,-0.60238,-0.29469,-0.38313,-0.50461,329,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.424574170183133,-0.618893141426909
1820,4.13,7,98.57,736519.9,-1.15455,-0.77224,-1.33202,-1.28168,-1.47451,-1.47042,-0.68268,-0.6588,-0.32326,-0.44301,-0.43936,337,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.359324170183133,-0.618893141426909
1821,4.13,7,99.13,736519.9,-0.48014,-0.69026,-1.00383,-1.19655,-1.32471,-1.51048,-0.69445,-0.59098,-0.27136,-0.3479,0.08219,345,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.162225829816867,-0.618893141426909
1823,4.13,7,135.45,736519.9,-0.99025,-0.49083,-0.3259,-0.00913,0.10075,-0.16337,0.23788,-0.14042,0.45057,0.62144,0.45359,796,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.533625829816867,-0.618893141426909
1826,4.13,7,157.12,736519.9,-0.35906,0.92339,1.17969,0.52281,-0.01694,0.26373,0.59845,0.19332,0.70269,0.84735,0.70545,664,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.785485829816867,-0.618893141426909
1827,4.13,7,180.93,736519.9,-1.22187,0.30568,-0.14371,0.18839,0.52587,0.41624,0.3885,0.38821,0.57519,0.61073,0.50207,525,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.582105829816867,-0.618893141426909
1831,4.13,7,180.32,736519.9,-0.60381,0.30435,0.28395,-0.0683,-0.12825,0.40101,0.2897,0.00067,0.6046,0.70584,0.55942,578,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.639455829816867,-0.618893141426909
1833,4.13,7,62.04,736519.9,-1.87176,-0.87059,-0.69126,-0.79982,-0.52936,0.39338,0.62516,0.02272,0.45718,0.76579,0.67981,298,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.759845829816867,-0.618893141426909
1852,4.13,7,136.89,736519.9,-1.23479,-0.74308,-0.6663,-0.54877,-0.34167,-0.2804,0.09836,0.07253,0.6378,0.60612,0.19138,630,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.271415829816867,-0.618893141426909
1854,4.13,7,179.11,736519.9,-0.53429,0.34788,0.16044,0.20639,0.39535,0.2905,0.04959,0.09482,0.1234,0.09011,0.1692,509,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.249235829816867,-0.618893141426909
1856,4.13,7,187.94,736519.9,-0.14432,-0.11552,-0.55425,-0.1489,0.19606,0.16573,0.04483,0.19111,0.15748,0.10868,0.302,718,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.382035829816867,-0.618893141426909
1862,4.13,7,164.35,736519.9,-1.19541,-0.52233,-0.61774,-0.70502,-0.91792,-0.09237,0.35103,0.00243,0.49049,0.67222,0.33328,378,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.413315829816867,-0.618893141426909
1865,4.13,7,217.06,736519.9,-1.71736,-0.49942,-0.0543,0.03305,0.10461,-0.06295,-0.27893,-0.5121,-0.3782,-0.42416,-0.28257,666,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.202534170183133,-0.618893141426909
1866,4.13,7,203.86,736519.9,-1.26525,-0.00051,-0.51698,-0.16315,-0.27942,-0.20222,-0.37595,-0.10552,-0.21401,-0.2195,-0.18451,989,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.104474170183133,-0.618893141426909
1867,4.13,7,270.78,736519.9,-1.56389,-0.75454,-1.06121,-0.80292,-0.5552,-1.06357,-0.87078,-0.58454,-0.57718,-0.53629,-0.81651,1016,736519.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.736474170183133,-0.618893141426909
1870,4.32,7,94.31,736520.1,-0.64227,-0.50549,-0.7213,-0.91437,-1.04565,-1.02347,-0.72277,-1.028,-0.41332,-0.26875,-0.20147,330,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.393205118649141,-0.347122192960902
1871,4.32,7,94.43,736520.1,0.23178,-0.06646,-0.72522,-0.75134,-0.95886,-0.91004,-0.71405,-0.8956,-0.39159,-0.29076,-0.2007,308,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.392435118649141,-0.347122192960902
1872,4.32,7,95,736520.1,-0.72018,-0.33145,-0.77099,-0.7787,-0.92351,-0.89687,-0.66252,-0.94321,-0.37757,-0.34225,-0.30127,321,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.493005118649141,-0.347122192960902
1873,4.32,7,91.93,736520.1,-0.62791,-0.52532,-0.91731,-1.06385,-1.15895,-0.95066,-0.54779,-0.91722,-0.32807,-0.26975,-0.24078,339,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.432515118649141,-0.347122192960902
1874,4.32,7,92.06,736520.1,-0.69158,-0.4563,-0.76461,-0.83546,-1.07592,-0.97376,-0.60206,-0.89367,-0.33203,-0.32998,-0.09989,282,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.291625118649141,-0.347122192960902
1875,4.32,7,92.55,736520.1,-0.97793,-0.56677,-0.69262,-0.96629,-0.97562,-1.02017,-0.55014,-0.91762,-0.35816,-0.31109,-0.53626,302,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.72799511864914,-0.347122192960902
1876,4.32,7,90.09,736520.1,-0.36764,-0.28101,-0.56849,-0.73232,-1.06196,-0.91683,-0.66062,-0.9114,-0.38379,-0.25269,-0.19128,311,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.383015118649141,-0.347122192960902
1877,4.32,7,90.19,736520.1,-0.42165,-0.07469,-0.75982,-0.80106,-0.88112,-0.98644,-0.59009,-0.84535,-0.34875,-0.16263,-0.04122,299,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.232955118649141,-0.347122192960902
1878,4.32,7,90.95,736520.1,-0.43911,-0.09854,-0.68701,-0.94126,-0.88671,-1.01587,-0.68421,-0.97078,-0.36345,-0.20478,-0.22618,259,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.417915118649141,-0.347122192960902
1879,4.32,7,93.31,736520.1,-0.96298,-0.11743,-0.60527,-0.73705,-1.01355,-0.94596,-0.72175,-0.92171,-0.324,-0.21706,-0.09501,259,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.286745118649141,-0.347122192960902
1880,4.32,7,93.45,736520.1,-0.45175,-0.28641,-0.72841,-0.75927,-0.97307,-0.71237,-0.69135,-0.89776,-0.33276,-0.21612,-0.28133,318,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.473065118649141,-0.347122192960902
1881,4.32,7,94.07,736520.1,-0.45171,-0.04186,-0.51596,-0.69317,-0.76991,-0.75839,-0.64817,-0.87997,-0.30951,-0.1909,-0.05423,332,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.245965118649141,-0.347122192960902
1882,4.32,7,96.37,736520.1,-0.59636,-0.28862,-0.75522,-0.94584,-1.02335,-1.03076,-0.8631,-1.04624,-0.4165,-0.31742,-0.40938,361,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.601115118649141,-0.347122192960902
1883,4.32,7,96.38,736520.1,-0.65389,-0.18426,-0.76031,-0.85311,-1.04883,-0.97412,-0.78143,-0.96862,-0.35898,-0.26287,-0.21993,326,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.411665118649141,-0.347122192960902
1884,4.32,7,96.94,736520.1,-1.01208,-0.0276,-0.5719,-0.84886,-0.94499,-0.82206,-0.78465,-0.91174,-0.38127,-0.23682,-0.37658,378,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.568315118649141,-0.347122192960902
1885,4.32,7,95.82,736520.1,-0.02765,-0.34891,-0.54255,-0.75641,-1.0228,-0.85553,-0.76646,-0.95739,-0.41449,-0.35345,-0.11654,329,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.308275118649141,-0.347122192960902
1886,4.32,7,95.93,736520.1,-1.12243,-0.63248,-0.82249,-0.83896,-1.12788,-0.98709,-0.78262,-1.03837,-0.42999,-0.36942,-0.3071,337,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.498835118649141,-0.347122192960902
1887,4.32,7,96.49,736520.1,-0.39956,-0.25742,-0.47697,-0.87013,-1.13216,-0.87356,-0.8278,-0.9531,-0.42658,-0.32469,-0.38344,345,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.575175118649141,-0.347122192960902
1890,4.32,7,155.47,736520.1,-0.165,0.98235,1.35591,0.60964,0.3005,-0.14584,0.46076,0.13361,0.3265,0.59958,0.46571,664,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.273974881350859,-0.347122192960902
1891,4.32,7,178.7,736520.1,-1.04015,0.09026,0.5874,0.6964,1.05812,0.74045,0.47238,0.62537,0.65718,0.64128,0.85834,525,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.666604881350859,-0.347122192960902
1893,4.32,7,78.79,736520.1,-1.49621,-0.13856,-0.02676,-0.35151,0.18072,0.54792,0.42783,0.07523,0.31351,0.67108,0.7049,463,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.513164881350859,-0.347122192960902
1894,4.32,7,178.54,736520.1,-0.54778,0.2498,0.40157,0.52629,0.58783,0.26609,0.24663,0.02474,0.26131,0.4513,0.4425,578,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.250764881350859,-0.347122192960902
1896,4.32,7,60.54,736520.1,-0.96577,-0.74124,-1.02402,-0.78082,-0.36318,-0.11078,0.42233,-0.15495,0.19325,0.59067,0.46944,298,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.277704881350859,-0.347122192960902
1898,4.32,7,127.01,736520.1,-0.05148,0.56992,0.43895,-0.06285,-0.1765,-0.3466,0.50611,1.33501,1.94683,2.4052,3.75728,260,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,3.56554488135086,-0.347122192960902
1926,4.32,7,162.47,736520.1,-1.1844,-0.51921,-0.41339,-0.35605,-0.53922,-0.34082,0.25516,-0.25728,0.17726,0.42112,0.36213,378,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.170394881350859,-0.347122192960902
1929,4.32,7,217.06,736520.1,-1.49813,-0.66201,-0.30669,-0.15586,0.22347,0.26295,0.02995,-0.24243,-0.28314,-0.28988,-0.15657,666,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.348305118649141,-0.347122192960902
1930,4.32,7,201.27,736520.1,-1.29135,0.16105,0.16843,0.63321,0.29651,0.4742,0.0072,0.16908,0.00893,0.03169,0.2121,989,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.0203648813508595,-0.347122192960902
1931,4.32,7,268.17,736520.1,-1.45165,-0.20056,-0.23856,-0.14246,-0.26183,-0.84027,-0.85809,-0.93567,-0.80966,-0.7492,-0.82696,1016,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-1.01869511864914,-0.347122192960902
1932,4.32,7,192.72,736520.1,-2.12805,-1.66611,-1.97404,-2.00414,-1.71905,-1.92751,-1.63267,-1.03842,-0.42297,0.03978,1.38567,1859,736520.1,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,1.19393488135086,-0.347122192960902
1934,4.04,5,40.11,736528.2,-0.61376,-0.05213,0.21471,1.01014,0.57425,0.53976,0.6258,0.57643,0.9849,1.10049,1.02897,311,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.20394108096297,0.286171607426988
1935,4.04,5,40.83,736528.2,-0.12766,0.14947,0.48654,0.95475,0.68039,0.60349,0.64332,0.71335,1.05417,1.15953,2.48535,299,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,1.66032108096297,0.286171607426988
1936,4.04,5,40.21,736528.2,-0.50965,0.09629,0.41421,0.77225,0.45614,0.51323,0.56808,0.67604,0.99478,1.08435,1.18455,259,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.35952108096297,0.286171607426988
1939,4.04,5,60.56,736528.2,-0.35329,1.7028,0.96705,0.59836,0.48479,0.44928,0.47051,0.55758,0.95811,1.08148,1.09673,580,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.27170108096297,0.286171607426988
1941,4.04,5,90.46,736528.2,-1.23684,0.32865,0.496,0.67492,0.65359,0.93936,1.03461,0.81474,1.41456,1.49328,1.16594,525,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.34091108096297,0.286171607426988
1942,4.04,5,125.92,736528.2,-2.36461,-2.13207,-2.40828,-2.01113,-1.65952,-1.1426,-0.8477,-1.17444,-0.47569,-0.34907,-0.61439,342,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-1.43941891903703,0.286171607426988
1945,4.04,5,114.32,736528.2,-0.5217,0.07166,-0.48189,-0.36252,-0.37831,0.57384,0.84929,0.83663,1.27851,1.30448,0.90291,578,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.07788108096297,0.286171607426988
1947,4.04,5,77.88,736528.2,-1.32371,-0.27961,0.59025,0.70667,0.6973,1.09884,1.15016,0.79167,1.38186,1.45655,1.2184,298,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.39337108096297,0.286171607426988
1968,4.04,5,54.36,736528.2,-1.28553,-0.17266,-0.29042,-0.40769,-0.17708,0.09053,0.28579,0.68697,0.97446,1.02671,0.80067,630,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.02435891903703,0.286171607426988
1971,4.04,5,84.27,736528.2,0.05078,1.30637,0.92707,0.79649,0.83204,0.99574,0.86399,0.70595,1.24677,1.38135,1.44663,500,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.62160108096297,0.286171607426988
1972,4.04,5,79.34,736528.2,-0.52221,-0.51638,-0.62484,-0.70931,-0.55326,-0.41786,-0.28541,0.30685,0.22191,0.39761,0.693,718,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.13202891903703,0.286171607426988
1980,4.04,5,96.47,736528.2,-1.74321,-0.74156,-0.65993,-0.60534,-0.40073,0.49672,0.57937,0.67493,1.03633,1.06822,0.69808,378,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.12694891903703,0.286171607426988
1983,4.04,5,259.95,736528.2,-0.5488,0.96149,1.56429,1.29764,1.37864,1.60718,1.02964,0.84406,1.03075,1.15547,1.36334,666,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.53831108096297,0.286171607426988
1985,4.04,5,115.19,736528.2,-0.7313,-0.0694,0.35926,0.21544,0.2282,0.02359,0.08258,0.37833,0.93149,1.00622,0.82058,989,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.00444891903703004,0.286171607426988
1986,4.04,5,161.44,736528.2,-0.66551,0.32054,-0.08828,0.2188,0.38534,0.48489,0.22116,0.13121,0.15898,0.1473,0.31937,1016,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.50565891903703,0.286171607426988
1989,4.04,5,205.37,736528.2,-1.31088,-0.65297,-0.5641,-0.77282,-0.4108,-0.0178,0.15902,0.3411,0.1914,0.10113,0.10689,1859,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.71813891903703,0.286171607426988
1991,4.04,5,271.11,736528.2,-2.43417,-0.82035,-0.86818,-0.65897,-0.4588,0.23162,0.34986,0.64578,0.31477,0.83346,1.0961,1073,736528.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.27107108096297,0.286171607426988
1994,5.8,8,109.99,736576.5,-0.07438,-0.51091,-0.51437,-0.7462,-0.45093,-0.75742,-0.86163,-0.58602,-0.24992,-0.05037,-0.21785,825,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.270459725247874,-0.486247586362168
1996,5.8,8,113.73,736576.5,-0.14609,0.61087,0.21268,0.02772,-0.30824,-0.63197,-0.72289,-0.39419,0.19903,0.31287,0.06839,765,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.0157802747521257,-0.486247586362168
1997,5.8,8,123.65,736576.5,-0.01385,-0.34186,-0.62979,-0.9023,-0.58963,-0.71124,-0.81742,-0.66817,-0.19994,-0.11629,-0.13984,1008,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.192449725247874,-0.486247586362168
1998,5.8,8,128.98,736576.5,-0.11033,0.01144,-0.22269,0.07837,0.14604,-0.59427,-0.46538,-0.4331,0.08172,0.24056,0.07501,1055,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.0224002747521257,-0.486247586362168
1999,5.8,8,100.4,736576.5,0.10276,0.81664,1.08379,0.20151,0.0463,-0.55773,-1.12001,-0.73355,-0.36009,-0.36022,-0.31026,396,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.362869725247874,-0.486247586362168
2000,5.8,8,130.15,736576.5,0.22399,0.06541,0.30405,0.57547,0.43874,0.07618,-0.17671,0.01065,0.36529,0.53472,0.42228,946,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.369670274752126,-0.486247586362168
2001,5.8,8,136.14,736576.5,-0.21942,0.25307,0.99438,1.22059,0.59131,-0.2864,-0.61045,-0.31034,-0.0419,0.20645,0.00252,524,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.0500897252478743,-0.486247586362168
2002,5.8,8,82.02,736576.5,-0.48276,-0.06327,0.82205,0.2585,-0.05002,-0.8336,-1.08069,-0.54155,-0.45952,-0.13449,-0.43523,353,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.487839725247874,-0.486247586362168
2003,5.8,8,110.11,736576.5,0.1399,0.32852,-0.22355,-0.5646,-0.6083,-0.70466,-0.62587,-0.10016,0.45431,0.61601,0.36058,701,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.307970274752126,-0.486247586362168
2005,5.8,8,135.06,736576.5,-0.19651,0.06669,0.01784,0.564,0.46357,0.08791,-0.21072,-0.18825,0.15321,0.37147,0.14046,971,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.0878502747521257,-0.486247586362168
2006,5.8,8,101.87,736576.5,-0.40516,0.17951,0.57193,-0.04245,-0.25361,-0.54906,-1.02315,-0.2294,0.17346,0.26938,0.11615,183,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.0635402747521257,-0.486247586362168
2007,5.8,8,105.55,736576.5,0.065,0.29602,-0.5482,-0.55138,-0.50757,-1.09121,-1.18148,-0.8598,-0.72863,-0.78737,-0.78961,299,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.842219725247874,-0.486247586362168
2008,5.8,8,116.12,736576.5,0.10098,0.24594,-0.38121,-0.58826,-0.49035,-1.05576,-1.17987,-0.92546,-0.66257,-0.52665,-0.88264,374,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.935249725247874,-0.486247586362168
2009,5.8,8,298.12,736576.5,-0.80578,0.32262,0.44055,0.53354,0.59945,1.01439,0.29542,0.35344,1.04689,1.13363,0.69377,697,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.641160274752126,-0.486247586362168
2011,5.8,8,104.88,736576.5,-0.17102,0.81148,1.11404,1.5421,1.67341,1.22736,1.13197,0.86954,1.55348,1.61641,1.08424,321,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,1.03163027475213,-0.486247586362168
2017,5.8,8,122.61,736576.5,-0.16364,1.42887,1.36173,1.2098,1.00379,0.2715,-0.0377,-0.06322,0.62792,0.85822,0.56249,500,736576.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.509880274752126,-0.486247586362168
